CustomerID,Product,PurchaseDate,Quantity,UnitPrice,CustomerName,ProductCategory,PaymentMethod,ReviewRating,TotalPrice
C4465,Chair,2023-10-28,5,435.2,Customer C4465,Office Supplies,Cash,4,2176
C1326,Chair,2023-05-12,6,542.99,Customer C1326,Furniture,Online,2,3257.94
C8555,Phone,2024-04-11,6,8.17,Customer C8555,Office Supplies,Debit Card,3,49.02
C2443,Tablet,2024-08-03,8,752.21,Customer C2443,Electronics,Cash,2,6017.68
C3311,Tablet,2023-08-25,7,743.68,Customer C3311,Electronics,Debit Card,1,5205.76
C8299,Chair,2023-12-28,1,770.15,Customer C8299,Office Supplies,Online,4,770.15
C5708,Phone,2023-02-14,5,494.19,Customer C5708,Office Supplies,Gift Card,3,2470.95
C5981,Tablet,2023-05-26,6,357.44,Customer C5981,Furniture,Gift Card,3,2144.64
C3313,Laptop,2025-05-22,4,508.49,Customer C3313,Furniture,Online,1,2033.96
C7824,Laptop,2023-02-05,1,195.71,Customer C7824,Office Supplies,Credit Card,3,195.71
C9021,Phone,2025-02-14,3,237.93,Customer C9021,Electronics,Debit Card,4,713.79
C7242,Phone,2024-05-01,1,50.19,Customer C7242,Furniture,Gift Card,4,50.19
C3440,Laptop,2025-05-15,5,619.53,Customer C3440,Electronics,Cash,2,3097.65
C6498,Chair,2024-07-19,2,60.32,Customer C6498,Office Supplies,Debit Card,2,120.64
C2873,Phone,2025-04-01,7,167.82,Customer C2873,Electronics,Online,1,1174.74
C5968,Laptop,2024-07-05,5,563.47,Customer C5968,Office Supplies,Cash,5,2817.35
C3723,Desk,2023-10-10,8,264.31,Customer C3723,Furniture,Credit Card,3,2114.48
C4069,Printer,2023-07-12,7,443.89,Customer C4069,Office Supplies,Debit Card,4,3107.23
C3647,Printer,2024-11-26,8,395.46,Customer C3647,Furniture,Debit Card,1,3163.68
C5102,Monitor,2023-03-08,5,57.44,Customer C5102,Electronics,Credit Card,2,287.2
C9225,Desk,2024-03-28,8,158.73,Customer C9225,Furniture,Cash,1,1269.84
C9517,Printer,2023-09-15,6,654.29,Customer C9517,Electronics,Cash,2,3925.74
C1078,Laptop,2023-11-12,5,226.61,Customer C1078,Furniture,Cash,2,1133.05
C2029,Chair,2023-01-01,5,336.17,Customer C2029,Furniture,Credit Card,1,1680.85
C6985,Laptop,2024-08-02,2,132.49,Customer C6985,Office Supplies,Debit Card,4,264.98
C7782,Tablet,2023-07-09,2,664.71,Customer C7782,Furniture,Gift Card,4,1329.42
C6215,Monitor,2024-06-24,3,414.11,Customer C6215,Office Supplies,Debit Card,3,1242.33
C6373,Printer,2023-12-16,6,110,Customer C6373,Electronics,Online,1,660
C6526,Chair,2024-10-24,5,42.01,Customer C6526,Furniture,Debit Card,1,210.05
C7287,Chair,2025-02-12,2,173.26,Customer C7287,Office Supplies,Credit Card,2,346.52
C4705,Monitor,2023-12-10,8,297.94,Customer C4705,Electronics,Debit Card,4,2383.52
C6228,Desk,2024-01-27,1,75.2,Customer C6228,Furniture,Gift Card,2,75.2
C3497,Printer,2023-12-01,4,186.25,Customer C3497,Furniture,Cash,2,745
C6164,Chair,2024-11-23,8,448.55,Customer C6164,Electronics,Debit Card,1,3588.4
C6149,Laptop,2024-12-20,5,682.8,Customer C6149,Electronics,Debit Card,3,3414
C4588,Tablet,2025-06-27,8,77.66,Customer C4588,Furniture,Debit Card,1,621.28
C1232,Monitor,2024-03-10,6,17.15,Customer C1232,Office Supplies,Cash,4,102.9
C3714,Monitor,2024-05-18,8,69.55,Customer C3714,Office Supplies,Cash,3,556.4
C3236,Phone,2025-05-15,1,51.54,Customer C3236,Furniture,Debit Card,5,51.54
C2411,Phone,2023-11-18,5,185.82,Customer C2411,Office Supplies,Cash,1,929.1
C8622,Laptop,2025-05-09,2,420.24,Customer C8622,Furniture,Online,4,840.48
C4118,Phone,2024-08-24,5,114.53,Customer C4118,Furniture,Gift Card,1,572.65
C6020,Laptop,2024-12-17,2,265.34,Customer C6020,Furniture,Debit Card,2,530.68
C5481,Monitor,2023-01-01,4,757.23,Customer C5481,Office Supplies,Cash,5,3028.92
C4136,Desk,2024-10-01,1,698.52,Customer C4136,Furniture,Gift Card,1,698.52
C8065,Laptop,2024-12-08,8,377.44,Customer C8065,Electronics,Online,5,3019.52
C6729,Chair,2023-11-25,3,103.61,Customer C6729,Electronics,Online,4,310.83
C4225,Tablet,2024-03-20,2,504.13,Customer C4225,Office Supplies,Cash,2,1008.26
C8230,Tablet,2023-11-07,6,574.6,Customer C8230,Electronics,Debit Card,2,3447.6
C2687,Printer,2025-02-14,2,201.7,Customer C2687,Electronics,Debit Card,1,403.4
C5595,Chair,2023-02-18,3,330.27,Customer C5595,Furniture,Online,2,990.81
C1036,Phone,2023-04-03,3,116.05,Customer C1036,Furniture,Cash,1,348.15
C6203,Monitor,2025-02-20,8,204.55,Customer C6203,Furniture,Gift Card,5,1636.4
C8789,Laptop,2023-11-01,2,638.58,Customer C8789,Electronics,Debit Card,1,1277.16
C1927,Tablet,2023-06-04,5,434.71,Customer C1927,Office Supplies,Online,5,2173.55
C4332,Chair,2023-08-18,1,247.15,Customer C4332,Electronics,Cash,1,247.15
C3979,Tablet,2023-01-01,8,616.36,Customer C3979,Electronics,Gift Card,5,4930.88
C7557,Chair,2025-01-18,7,287.78,Customer C7557,Electronics,Credit Card,4,2014.46
C5240,Tablet,2023-08-15,4,746.8,Customer C5240,Office Supplies,Online,5,2987.2
C8884,Laptop,2024-05-10,6,76.42,Customer C8884,Office Supplies,Cash,3,458.52
C5572,Phone,2024-10-23,5,382.32,Customer C5572,Furniture,Debit Card,3,1911.6
C6341,Monitor,2024-02-13,6,295.34,Customer C6341,Furniture,Debit Card,3,1772.04
C5568,Desk,2023-02-14,4,350.18,Customer C5568,Furniture,Debit Card,5,1400.72
C1216,Chair,2023-06-24,1,580.23,Customer C1216,Office Supplies,Gift Card,4,580.23
C3137,Tablet,2024-02-12,8,605.27,Customer C3137,Office Supplies,Credit Card,5,4842.16
C8372,Chair,2024-08-30,4,604.77,Customer C8372,Furniture,Debit Card,5,2419.08
C4042,Tablet,2024-04-24,8,456.32,Customer C4042,Electronics,Gift Card,2,3650.56
C3920,Desk,2024-03-05,2,757.62,Customer C3920,Electronics,Online,1,1515.24
C2573,Phone,2024-10-14,2,322.21,Customer C2573,Electronics,Debit Card,2,644.42
C8303,Printer,2025-06-18,3,195.52,Customer C8303,Furniture,Online,1,586.56
C3636,Printer,2023-05-25,1,614.88,Customer C3636,Office Supplies,Debit Card,2,614.88
C2802,Tablet,2023-08-10,2,408.62,Customer C2802,Electronics,Gift Card,5,817.24
C8923,Laptop,2023-04-17,3,754.36,Customer C8923,Electronics,Online,2,2263.08
C1003,Laptop,2023-01-09,8,356.19,Customer C1003,Office Supplies,Cash,4,2849.52
C1946,Chair,2025-06-30,3,141.28,Customer C1946,Furniture,Online,5,423.84
C7163,Chair,2023-12-12,5,739.13,Customer C7163,Office Supplies,Credit Card,4,3695.65
C3257,Tablet,2023-06-09,6,187.11,Customer C3257,Electronics,Debit Card,1,1122.66
C3519,Phone,2023-10-28,8,250.47,Customer C3519,Furniture,Debit Card,5,2003.76
C6676,Printer,2024-10-01,5,22.01,Customer C6676,Furniture,Debit Card,4,110.05
C4998,Printer,2024-02-06,2,591.47,Customer C4998,Furniture,Cash,1,1182.94
C7027,Laptop,2025-06-29,1,626.28,Customer C7027,Furniture,Debit Card,3,626.28
C6424,Tablet,2025-05-09,8,507.73,Customer C6424,Furniture,Gift Card,5,4061.84
C2203,Laptop,2024-12-24,6,643.14,Customer C2203,Furniture,Gift Card,1,3858.84
C8328,Phone,2024-12-12,7,391.81,Customer C8328,Electronics,Cash,1,2742.67
C3976,Laptop,2025-05-08,6,202.43,Customer C3976,Electronics,Credit Card,2,1214.58
C7680,Phone,2023-08-16,7,659.11,Customer C7680,Office Supplies,Online,2,4613.77
C8829,Desk,2023-11-08,2,269.65,Customer C8829,Electronics,Credit Card,3,539.3
C3251,Chair,2024-04-15,7,161.45,Customer C3251,Furniture,Gift Card,4,1130.15
C9750,Monitor,2024-07-27,8,254.9,Customer C9750,Furniture,Cash,5,2039.2
C9428,Printer,2024-09-03,7,333.9,Customer C9428,Furniture,Credit Card,2,2337.3
C7405,Desk,2024-05-26,5,635.66,Customer C7405,Office Supplies,Online,1,3178.3
C3458,Chair,2023-10-26,4,454.98,Customer C3458,Furniture,Cash,3,1819.92
C8746,Tablet,2024-03-14,7,518.5,Customer C8746,Electronics,Cash,3,3629.5
C6607,Chair,2023-05-25,4,620.34,Customer C6607,Furniture,Cash,2,2481.36
C5320,Desk,2023-05-14,1,746.81,Customer C5320,Furniture,Online,2,746.81
C7487,Printer,2023-05-07,8,58.61,Customer C7487,Electronics,Online,2,468.88
C3845,Monitor,2025-02-10,5,315.82,Customer C3845,Office Supplies,Gift Card,2,1579.1
C4839,Monitor,2025-01-20,7,748.3,Customer C4839,Office Supplies,Gift Card,3,5238.1
C6350,Tablet,2024-03-09,4,480.82,Customer C6350,Electronics,Credit Card,5,1923.28
C3527,Printer,2023-05-20,8,11.23,Customer C3527,Furniture,Credit Card,2,89.84
C5506,Desk,2023-11-23,2,126.04,Customer C5506,Electronics,Cash,5,252.08
C4024,Laptop,2024-11-28,8,22.26,Customer C4024,Electronics,Debit Card,3,178.08
C9717,Phone,2024-11-09,8,168.94,Customer C9717,Electronics,Gift Card,1,1351.52
C7816,Chair,2025-03-08,8,16.07,Customer C7816,Electronics,Gift Card,3,128.56
C6871,Tablet,2024-05-17,6,450.3,Customer C6871,Furniture,Gift Card,1,2701.8
C1180,Monitor,2024-03-03,3,457.26,Customer C1180,Electronics,Cash,2,1371.78
C9079,Tablet,2023-12-02,8,566.57,Customer C9079,Office Supplies,Online,2,4532.56
C5178,Printer,2024-04-13,4,718.59,Customer C5178,Furniture,Online,4,2874.36
C8311,Monitor,2025-02-24,3,404.76,Customer C8311,Electronics,Gift Card,1,1214.28
C8449,Printer,2024-05-24,1,385.9,Customer C8449,Electronics,Cash,2,385.9
C4161,Monitor,2024-08-10,8,486.92,Customer C4161,Electronics,Credit Card,4,3895.36
C8260,Tablet,2023-01-27,2,377.71,Customer C8260,Furniture,Cash,2,755.42
C5877,Printer,2024-02-25,2,294.14,Customer C5877,Office Supplies,Debit Card,3,588.28
C5935,Phone,2024-07-13,4,793.47,Customer C5935,Office Supplies,Cash,1,3173.88
C1822,Printer,2023-10-25,4,449.17,Customer C1822,Electronics,Cash,2,1796.68
C1338,Desk,2024-03-21,8,70.27,Customer C1338,Electronics,Gift Card,2,562.16
C7009,Phone,2024-06-17,7,612.41,Customer C7009,Furniture,Online,5,4286.87
C8077,Printer,2024-10-04,8,349.4,Customer C8077,Electronics,Debit Card,5,2795.2
C3641,Printer,2024-03-04,1,113.78,Customer C3641,Electronics,Gift Card,4,113.78
C5544,Tablet,2023-03-11,4,64.23,Customer C5544,Electronics,Credit Card,4,256.92
C9446,Laptop,2023-05-12,4,176.79,Customer C9446,Office Supplies,Gift Card,5,707.16
C3722,Printer,2023-10-08,1,314.94,Customer C3722,Office Supplies,Debit Card,2,314.94
C1319,Printer,2025-04-09,4,159.33,Customer C1319,Electronics,Gift Card,3,637.32
C5922,Phone,2023-03-20,7,497.96,Customer C5922,Electronics,Online,5,3485.72
C6723,Printer,2024-04-15,4,775.29,Customer C6723,Furniture,Cash,5,3101.16
C7409,Desk,2024-02-17,8,675.18,Customer C7409,Electronics,Gift Card,2,5401.44
C5331,Chair,2024-07-05,4,522.89,Customer C5331,Office Supplies,Debit Card,4,2091.56
C1483,Printer,2025-05-02,6,70.87,Customer C1483,Electronics,Debit Card,4,425.22
C1248,Desk,2023-08-24,5,383.03,Customer C1248,Furniture,Online,2,1915.15
C3477,Monitor,2024-05-05,5,186.86,Customer C3477,Furniture,Gift Card,2,934.3
C5639,Laptop,2024-03-12,5,209.86,Customer C5639,Furniture,Online,5,1049.3
C9443,Printer,2023-06-01,1,114.84,Customer C9443,Electronics,Credit Card,5,114.84
C4274,Laptop,2024-11-05,8,374.39,Customer C4274,Furniture,Debit Card,3,2995.12
C4699,Desk,2023-04-18,7,494.18,Customer C4699,Office Supplies,Online,2,3459.26
C4034,Laptop,2023-11-09,4,780.37,Customer C4034,Electronics,Online,2,3121.48
C3926,Laptop,2024-03-05,6,766.8,Customer C3926,Electronics,Debit Card,2,4600.8
C4272,Desk,2023-10-28,7,59.51,Customer C4272,Electronics,Cash,3,416.57
C4445,Printer,2024-12-17,5,457.47,Customer C4445,Electronics,Gift Card,1,2287.35
C1588,Desk,2025-06-26,2,746.79,Customer C1588,Furniture,Credit Card,1,1493.58
C3970,Monitor,2025-01-06,3,406.07,Customer C3970,Office Supplies,Cash,3,1218.21
C8554,Chair,2023-12-22,7,450.13,Customer C8554,Furniture,Gift Card,5,3150.91
C3081,Laptop,2025-03-16,3,253.17,Customer C3081,Electronics,Online,2,759.51
C6559,Printer,2025-06-18,1,52.44,Customer C6559,Office Supplies,Credit Card,5,52.44
C2378,Phone,2023-08-10,5,389.16,Customer C2378,Furniture,Online,3,1945.8
C4367,Chair,2024-04-11,6,453.57,Customer C4367,Office Supplies,Credit Card,1,2721.42
C6028,Monitor,2023-04-05,6,137.88,Customer C6028,Office Supplies,Credit Card,1,827.28
C2063,Chair,2023-08-02,2,183.53,Customer C2063,Office Supplies,Cash,5,367.06
C3076,Phone,2024-01-06,5,771.5,Customer C3076,Electronics,Cash,4,3857.5
C8618,Monitor,2023-05-12,6,428.16,Customer C8618,Office Supplies,Cash,3,2568.96
C3381,Tablet,2025-02-12,8,184.05,Customer C3381,Furniture,Debit Card,5,1472.4
C2881,Laptop,2025-05-16,8,99.49,Customer C2881,Furniture,Credit Card,2,795.92
C4730,Chair,2023-10-01,7,773.06,Customer C4730,Electronics,Gift Card,5,5411.42
C4685,Laptop,2024-05-16,8,526.76,Customer C4685,Office Supplies,Credit Card,2,4214.08
C9159,Laptop,2023-04-25,6,98.54,Customer C9159,Office Supplies,Online,4,591.24
C1854,Tablet,2025-02-05,7,751.2,Customer C1854,Office Supplies,Cash,5,5258.4
C1366,Tablet,2023-09-30,2,721.89,Customer C1366,Office Supplies,Gift Card,5,1443.78
C6636,Chair,2024-09-20,4,709.04,Customer C6636,Office Supplies,Debit Card,2,2836.16
C7330,Tablet,2023-11-11,1,776.79,Customer C7330,Furniture,Online,2,776.79
C7613,Desk,2024-02-03,3,635.17,Customer C7613,Electronics,Online,2,1905.51
C2719,Phone,2023-11-03,3,773.11,Customer C2719,Furniture,Debit Card,4,2319.33
C3888,Monitor,2023-11-12,8,397.16,Customer C3888,Office Supplies,Gift Card,2,3177.28
C5790,Tablet,2025-01-11,7,404.2,Customer C5790,Office Supplies,Online,1,2829.4
C6826,Monitor,2025-06-28,5,375.93,Customer C6826,Electronics,Cash,2,1879.65
C7531,Tablet,2024-10-14,8,651.34,Customer C7531,Electronics,Credit Card,5,5210.72
C8257,Chair,2025-02-21,7,77.79,Customer C8257,Office Supplies,Cash,5,544.53
C4000,Laptop,2024-10-19,3,556.14,Customer C4000,Furniture,Gift Card,4,1668.42
C9678,Laptop,2023-06-08,2,544.39,Customer C9678,Office Supplies,Gift Card,2,1088.78
C1757,Desk,2025-01-02,7,387.04,Customer C1757,Electronics,Cash,2,2709.28
C9093,Chair,2025-06-05,4,711.67,Customer C9093,Electronics,Credit Card,5,2846.68
C4917,Laptop,2024-06-06,1,347.08,Customer C4917,Office Supplies,Credit Card,2,347.08
C2967,Monitor,2023-02-28,8,147.6,Customer C2967,Electronics,Cash,4,1180.8
C8428,Laptop,2024-09-05,5,390.16,Customer C8428,Electronics,Online,3,1950.8
C9984,Tablet,2023-10-05,1,782.08,Customer C9984,Furniture,Credit Card,4,782.08
C8940,Monitor,2024-12-31,7,170.39,Customer C8940,Electronics,Credit Card,3,1192.73
C2090,Monitor,2024-03-23,2,352.65,Customer C2090,Furniture,Online,2,705.3
C1187,Printer,2023-01-03,6,98.82,Customer C1187,Electronics,Online,1,592.92
C6011,Monitor,2024-07-16,4,175.63,Customer C6011,Furniture,Online,4,702.52
C1215,Desk,2023-07-07,3,325.84,Customer C1215,Electronics,Credit Card,1,977.52
C4992,Desk,2023-08-31,1,13.47,Customer C4992,Electronics,Online,1,13.47
C7557,Tablet,2023-05-30,5,343.43,Customer C7557,Electronics,Debit Card,5,1717.15
C6835,Monitor,2023-02-01,4,14.21,Customer C6835,Electronics,Credit Card,3,56.84
C4686,Printer,2023-08-19,4,776.74,Customer C4686,Electronics,Gift Card,4,3106.96
C9570,Printer,2023-12-30,8,389.64,Customer C9570,Electronics,Credit Card,4,3117.12
C5000,Tablet,2024-07-15,5,762.58,Customer C5000,Office Supplies,Debit Card,1,3812.9
C1179,Monitor,2025-02-27,7,369.21,Customer C1179,Furniture,Gift Card,1,2584.47
C7631,Printer,2023-12-27,5,551.56,Customer C7631,Office Supplies,Debit Card,3,2757.8
C1909,Chair,2023-11-05,1,475.81,Customer C1909,Electronics,Cash,3,475.81
C9857,Phone,2025-05-22,4,139.85,Customer C9857,Electronics,Online,3,559.4
C5591,Tablet,2023-09-11,8,615.47,Customer C5591,Electronics,Gift Card,2,4923.76
C1023,Printer,2024-05-01,8,149.28,Customer C1023,Electronics,Gift Card,3,1194.24
C7655,Phone,2023-02-19,7,345.77,Customer C7655,Furniture,Gift Card,3,2420.39
C8711,Monitor,2024-10-17,3,583.25,Customer C8711,Office Supplies,Cash,1,1749.75
C5032,Laptop,2024-04-29,2,768.13,Customer C5032,Furniture,Cash,2,1536.26
C1091,Laptop,2024-12-23,6,500.14,Customer C1091,Office Supplies,Online,2,3000.84
C9749,Tablet,2024-08-13,1,740.42,Customer C9749,Electronics,Online,4,740.42
C9678,Monitor,2023-01-06,7,579.37,Customer C9678,Electronics,Online,1,4055.59
C4348,Phone,2024-06-16,7,700.67,Customer C4348,Furniture,Online,2,4904.69
C3161,Laptop,2024-11-20,6,289.11,Customer C3161,Electronics,Gift Card,1,1734.66
C3059,Chair,2024-09-29,2,339.11,Customer C3059,Electronics,Debit Card,5,678.22
C3402,Chair,2025-01-06,7,206.05,Customer C3402,Electronics,Gift Card,1,1442.35
C6737,Desk,2025-03-03,1,264.41,Customer C6737,Office Supplies,Debit Card,3,264.41
C7118,Monitor,2023-05-25,6,31.97,Customer C7118,Office Supplies,Gift Card,1,191.82
C7038,Tablet,2023-06-03,4,210.3,Customer C7038,Electronics,Gift Card,1,841.2
C7167,Printer,2023-08-15,6,338.59,Customer C7167,Furniture,Online,3,2031.54
C9098,Printer,2025-05-20,7,666.05,Customer C9098,Furniture,Cash,3,4662.35
C5311,Monitor,2024-07-13,4,126.37,Customer C5311,Office Supplies,Gift Card,4,505.48
C8605,Desk,2024-02-16,3,674.32,Customer C8605,Electronics,Cash,5,2022.96
C5007,Desk,2023-02-04,8,46.56,Customer C5007,Office Supplies,Gift Card,5,372.48
C2161,Laptop,2024-08-04,7,287.95,Customer C2161,Furniture,Credit Card,5,2015.65
C7444,Laptop,2024-12-22,2,285.51,Customer C7444,Furniture,Online,4,571.02
C6953,Tablet,2023-03-01,3,30.16,Customer C6953,Office Supplies,Gift Card,1,90.48
C1683,Phone,2023-10-22,1,626.98,Customer C1683,Office Supplies,Credit Card,3,626.98
C7925,Monitor,2024-11-24,1,89.17,Customer C7925,Furniture,Online,4,89.17
C7628,Printer,2025-04-11,7,791.91,Customer C7628,Electronics,Gift Card,2,5543.37
C7382,Laptop,2023-02-25,4,612.47,Customer C7382,Furniture,Gift Card,1,2449.88
C4501,Printer,2023-12-01,3,278.73,Customer C4501,Electronics,Credit Card,5,836.19
C1657,Printer,2023-10-15,8,383.65,Customer C1657,Electronics,Credit Card,3,3069.2
C4226,Monitor,2023-12-25,4,472.35,Customer C4226,Electronics,Debit Card,3,1889.4
C5999,Monitor,2024-04-19,1,438.65,Customer C5999,Furniture,Credit Card,4,438.65
C1157,Chair,2025-05-22,5,695.64,Customer C1157,Electronics,Online,5,3478.2
C3472,Laptop,2025-05-10,8,642.59,Customer C3472,Furniture,Gift Card,5,5140.72
C3201,Tablet,2025-03-25,2,560.77,Customer C3201,Electronics,Gift Card,5,1121.54
C4475,Tablet,2025-06-10,6,7.55,Customer C4475,Electronics,Credit Card,5,45.3
C3988,Laptop,2024-11-14,6,256.03,Customer C3988,Electronics,Gift Card,1,1536.18
C9194,Desk,2023-11-16,8,323.16,Customer C9194,Furniture,Gift Card,1,2585.28
C7496,Tablet,2025-04-10,2,665.61,Customer C7496,Office Supplies,Credit Card,5,1331.22
C1230,Printer,2024-06-23,8,284.95,Customer C1230,Furniture,Credit Card,2,2279.6
C3160,Laptop,2024-08-27,7,695.02,Customer C3160,Electronics,Online,3,4865.14
C2626,Monitor,2024-03-18,4,168.32,Customer C2626,Office Supplies,Gift Card,5,673.28
C1080,Phone,2024-05-12,5,226.71,Customer C1080,Office Supplies,Gift Card,4,1133.55
C9913,Printer,2024-08-29,7,606.17,Customer C9913,Electronics,Online,2,4243.19
C9608,Printer,2025-01-30,5,432.85,Customer C9608,Furniture,Gift Card,5,2164.25
C5413,Chair,2023-12-15,3,204.93,Customer C5413,Electronics,Debit Card,3,614.79
C6520,Desk,2023-11-04,6,548.88,Customer C6520,Office Supplies,Cash,1,3293.28
C9150,Desk,2025-03-19,8,563.03,Customer C9150,Electronics,Gift Card,1,4504.24
C9593,Desk,2025-05-14,8,620.6,Customer C9593,Electronics,Credit Card,1,4964.8
C4651,Phone,2024-02-13,1,430.58,Customer C4651,Electronics,Cash,5,430.58
C9254,Printer,2023-12-31,8,506.43,Customer C9254,Furniture,Gift Card,3,4051.44
C9453,Desk,2023-05-02,7,555.39,Customer C9453,Office Supplies,Online,1,3887.73
C7152,Monitor,2023-11-21,1,139.83,Customer C7152,Furniture,Credit Card,5,139.83
C3826,Laptop,2024-10-23,5,85.4,Customer C3826,Office Supplies,Debit Card,4,427
C5324,Phone,2024-03-12,8,634.56,Customer C5324,Office Supplies,Gift Card,4,5076.48
C4737,Monitor,2024-12-18,8,768.09,Customer C4737,Electronics,Debit Card,1,6144.72
C1146,Tablet,2023-03-18,4,592.34,Customer C1146,Electronics,Online,4,2369.36
C8871,Chair,2024-09-15,3,256.5,Customer C8871,Office Supplies,Gift Card,1,769.5
C8036,Printer,2024-09-22,1,592.24,Customer C8036,Office Supplies,Cash,3,592.24
C3684,Printer,2023-03-26,7,69.12,Customer C3684,Furniture,Debit Card,3,483.84
C1161,Monitor,2023-03-26,3,128.52,Customer C1161,Electronics,Credit Card,3,385.56
C5846,Monitor,2023-06-20,6,70.13,Customer C5846,Office Supplies,Gift Card,4,420.78
C3460,Phone,2025-06-30,7,548.54,Customer C3460,Electronics,Online,4,3839.78
C1280,Laptop,2025-02-09,6,279.06,Customer C1280,Furniture,Gift Card,3,1674.36
C7931,Laptop,2023-03-29,3,770.49,Customer C7931,Office Supplies,Online,4,2311.47
C5980,Printer,2024-08-17,4,174.39,Customer C5980,Electronics,Gift Card,4,697.56
C6022,Desk,2024-02-10,5,451.64,Customer C6022,Furniture,Online,5,2258.2
C3817,Desk,2024-01-09,2,488.07,Customer C3817,Furniture,Cash,4,976.14
C8639,Chair,2023-12-04,4,329.91,Customer C8639,Office Supplies,Online,4,1319.64
C5623,Chair,2024-12-08,7,41.97,Customer C5623,Office Supplies,Debit Card,2,293.79
C5978,Laptop,2023-07-20,7,284.86,Customer C5978,Furniture,Debit Card,5,1994.02
C2279,Phone,2024-01-24,2,433.59,Customer C2279,Electronics,Debit Card,2,867.18
C4160,Chair,2025-02-28,1,79.9,Customer C4160,Office Supplies,Gift Card,1,79.9
C1045,Printer,2024-08-12,8,138.11,Customer C1045,Furniture,Online,4,1104.88
C7551,Tablet,2025-04-15,8,65.26,Customer C7551,Electronics,Online,2,522.08
C8730,Printer,2024-07-24,8,263.56,Customer C8730,Office Supplies,Gift Card,5,2108.48
C5902,Laptop,2024-02-06,8,621.68,Customer C5902,Furniture,Credit Card,2,4973.44
C5169,Chair,2023-04-25,1,147.34,Customer C5169,Electronics,Gift Card,1,147.34
C5027,Chair,2024-03-31,6,192.17,Customer C5027,Furniture,Credit Card,2,1153.02
C8912,Desk,2024-03-09,7,560.06,Customer C8912,Office Supplies,Online,1,3920.42
C3897,Laptop,2023-05-25,8,131.26,Customer C3897,Electronics,Debit Card,3,1050.08
C9345,Tablet,2024-01-29,4,57.77,Customer C9345,Furniture,Credit Card,4,231.08
C2932,Laptop,2023-07-23,4,149.14,Customer C2932,Office Supplies,Debit Card,4,596.56
C1555,Printer,2024-09-14,6,580.01,Customer C1555,Office Supplies,Gift Card,1,3480.06
C2483,Desk,2024-07-03,3,495.51,Customer C2483,Electronics,Online,5,1486.53
C6318,Phone,2024-12-06,6,360.05,Customer C6318,Furniture,Gift Card,4,2160.3
C7603,Laptop,2024-12-06,5,276.75,Customer C7603,Office Supplies,Debit Card,2,1383.75
C4865,Phone,2024-02-22,7,662.26,Customer C4865,Furniture,Credit Card,2,4635.82
C6695,Phone,2023-10-31,1,72.25,Customer C6695,Office Supplies,Credit Card,2,72.25
C8360,Desk,2023-06-25,4,495.28,Customer C8360,Electronics,Cash,1,1981.12
C7459,Tablet,2024-08-17,2,322.62,Customer C7459,Office Supplies,Cash,1,645.24
C8794,Monitor,2025-04-26,5,184.75,Customer C8794,Office Supplies,Gift Card,3,923.75
C1271,Laptop,2024-05-18,2,638.03,Customer C1271,Furniture,Cash,1,1276.06
C7576,Tablet,2023-04-03,3,100.78,Customer C7576,Furniture,Online,5,302.34
C3743,Desk,2025-02-03,8,398.91,Customer C3743,Office Supplies,Cash,1,3191.28
C6727,Laptop,2023-04-24,6,525.79,Customer C6727,Office Supplies,Cash,1,3154.74
C7602,Tablet,2023-07-13,5,680.25,Customer C7602,Furniture,Online,5,3401.25
C8777,Laptop,2024-07-14,5,184.75,Customer C8777,Office Supplies,Credit Card,5,923.75
C3787,Tablet,2025-04-01,7,751.55,Customer C3787,Office Supplies,Online,5,5260.85
C1292,Phone,2024-07-22,4,692.94,Customer C1292,Furniture,Credit Card,3,2771.76
C9554,Phone,2024-11-15,1,441.82,Customer C9554,Office Supplies,Gift Card,4,441.82
C2013,Phone,2023-05-05,6,541.99,Customer C2013,Electronics,Debit Card,4,3251.94
C8970,Printer,2024-02-14,2,254.53,Customer C8970,Electronics,Gift Card,1,509.06
C9822,Monitor,2023-08-12,5,497.12,Customer C9822,Electronics,Debit Card,5,2485.6
C3141,Phone,2024-03-15,1,343.27,Customer C3141,Office Supplies,Gift Card,3,343.27
C5168,Desk,2025-02-18,6,347.73,Customer C5168,Furniture,Online,1,2086.38
C4598,Phone,2025-04-12,3,610.49,Customer C4598,Office Supplies,Debit Card,4,1831.47
C3331,Desk,2023-03-18,1,742.11,Customer C3331,Office Supplies,Debit Card,4,742.11
C8030,Tablet,2025-03-26,1,22.9,Customer C8030,Furniture,Gift Card,2,22.9
C8217,Printer,2023-03-31,3,308.95,Customer C8217,Office Supplies,Credit Card,1,926.85
C3669,Printer,2023-11-20,7,210.35,Customer C3669,Electronics,Cash,3,1472.45
C9097,Laptop,2025-05-11,3,478.64,Customer C9097,Furniture,Credit Card,3,1435.92
C1957,Chair,2023-11-13,6,660.84,Customer C1957,Office Supplies,Debit Card,3,3965.04
C1228,Laptop,2024-11-11,6,146.72,Customer C1228,Furniture,Credit Card,4,880.32
C3455,Desk,2024-05-31,2,612.89,Customer C3455,Electronics,Gift Card,1,1225.78
C8257,Laptop,2024-07-18,2,96.41,Customer C8257,Office Supplies,Credit Card,2,192.82
C4260,Desk,2023-02-01,4,185.82,Customer C4260,Electronics,Online,3,743.28
C1617,Tablet,2023-07-03,4,386.84,Customer C1617,Office Supplies,Cash,1,1547.36
